element_id,element_type,floor,length_m,width_m,height_m,quantity_elements,material_type,unit_cost_per_sqm,wastage_percent,planned_start_week,planned_end_week,formwork_area_per_element_sqm,total_formwork_area_sqm
5760,Wall,1,4.5,0.2,3.0,18,Plywood,555,11,2,6,28.2,563.436
5761,Column,4,0.23,0.45,3.0,25,Steel,910,11,5,9,4.08,113.22
5762,Slab,5,8.0,4.0,0.15,1,Plywood,453,16,4,8,3.6,4.176
5763,Column,5,0.3,0.6,3.2,28,Steel,965,11,6,10,5.76,179.021
5764,Slab,3,8.0,4.0,0.15,1,Plywood,478,15,4,6,3.6,4.14
5765,Beam,8,0.25,0.5,4.5,21,Steel,909,12,8,12,6.75,158.76
5766,Column,14,0.23,0.45,3.3,37,Steel,938,10,13,16,4.488,182.662
5767,Column,8,0.35,0.55,3.3,37,Steel,995,11,9,13,5.94,243.956
5768,Beam,9,0.23,0.6,5.0,27,Steel,922,11,9,11,8.3,248.751
5769,Slab,12,6.0,5.0,0.15,1,Plywood,439,14,13,17,3.3,3.762
5770,Slab,14,6.0,5.0,0.15,1,Plywood,466,16,15,18,3.3,3.828
5771,Column,9,0.23,0.45,3.3,10,Steel,950,10,9,12,4.488,49.368
5772,Column,6,0.23,0.45,3.0,32,Steel,990,11,7,10,4.08,144.922
5773,Beam,11,0.23,0.6,5.5,9,Steel,829,11,11,13,9.13,91.209
5774,Beam,1,0.25,0.5,6.0,27,Steel,943,13,2,6,9.0,274.59
5775,Column,13,0.35,0.55,3.2,8,Steel,991,10,12,16,5.76,50.688
5776,Column,24,0.3,0.45,3.3,11,Steel,908,9,25,29,4.95,59.351
5777,Wall,10,4.0,0.2,3.0,3,Plywood,539,12,11,14,25.2,84.672
5778,Beam,3,0.23,0.6,5.5,8,Steel,943,12,3,5,9.13,81.805
5779,Slab,18,6.0,5.0,0.15,1,Plywood,463,12,19,22,3.3,3.696
5780,Beam,4,0.3,0.6,5.5,18,Steel,944,11,4,7,9.9,197.802
5781,Beam,5,0.25,0.5,4.0,29,Steel,898,10,6,10,6.0,191.4
5782,Beam,4,0.23,0.45,5.5,23,Steel,921,11,4,7,7.48,190.964
5783,Column,23,0.35,0.55,3.0,8,Steel,896,9,22,26,5.4,47.088
5784,Column,25,0.23,0.45,3.0,31,Steel,966,10,24,27,4.08,139.128
5785,Wall,15,5.0,0.2,3.0,6,Plywood,528,10,16,19,31.2,205.92
5786,Wall,16,6.0,0.2,3.0,12,Plywood,520,12,16,20,37.2,499.968
5787,Slab,17,6.0,5.0,0.15,1,Plywood,491,12,18,21,3.3,3.696
5788,Column,16,0.3,0.6,3.2,19,Steel,1007,8,15,17,5.76,118.195
5789,Column,14,0.23,0.45,3.0,22,Steel,938,8,15,18,4.08,96.941
5790,Column,25,0.4,0.4,3.3,15,Steel,1008,9,26,28,5.28,86.328
5791,Wall,19,4.0,0.2,3.0,24,Plywood,502,10,20,24,25.2,665.28
5792,Slab,3,10.0,4.0,0.15,1,Plywood,526,15,4,8,4.2,4.83
5793,Beam,10,0.3,0.6,5.0,25,Steel,909,12,10,14,9.0,252.0
5794,Wall,25,6.0,0.2,3.0,18,Plywood,514,11,24,27,37.2,743.256
5795,Column,11,0.4,0.4,2.8,23,Steel,896,9,10,14,4.48,112.314
5796,Beam,6,0.23,0.45,5.0,15,Steel,830,11,6,10,6.8,113.22
5797,Column,22,0.23,0.45,3.3,13,Steel,976,9,23,26,4.488,63.595
5798,Column,16,0.3,0.6,3.3,37,Steel,944,8,17,19,5.94,237.362
5799,Wall,15,6.0,0.2,3.0,17,Plywood,535,11,15,19,37.2,701.964
5800,Wall,11,4.5,0.2,3.0,11,Plywood,536,12,12,14,28.2,347.424
5801,Column,4,0.23,0.45,2.8,32,Steel,935,8,3,5,3.808,131.604
5802,Column,10,0.3,0.45,2.8,15,Steel,998,9,9,11,4.2,68.67
5803,Beam,11,0.23,0.6,6.0,15,Steel,981,11,10,14,9.96,165.834
5804,Column,24,0.35,0.55,3.3,32,Steel,935,10,24,28,5.94,209.088
5805,Beam,8,0.23,0.45,4.0,8,Steel,908,12,7,10,5.44,48.742
5806,Beam,4,0.23,0.6,5.5,14,Steel,902,10,3,6,9.13,140.602
5807,Column,11,0.3,0.6,3.0,30,Steel,980,11,10,12,5.4,179.82
5808,Column,25,0.35,0.55,3.0,34,Steel,962,8,26,28,5.4,198.288
5809,Column,13,0.3,0.45,3.2,38,Steel,917,10,12,16,4.8,200.64
5810,Wall,10,4.0,0.2,3.0,22,Plywood,470,9,11,13,25.2,604.296
5811,Beam,17,0.23,0.45,5.5,26,Steel,900,12,16,20,7.48,217.818
5812,Beam,17,0.3,0.6,6.0,6,Steel,956,12,16,20,10.8,72.576
5813,Column,8,0.35,0.55,3.2,15,Steel,976,9,9,13,5.76,94.176
5814,Slab,25,8.0,4.0,0.15,1,Plywood,477,15,24,27,3.6,4.14
5815,Column,15,0.4,0.4,3.3,33,Steel,1001,10,16,19,5.28,191.664
5816,Column,2,0.3,0.45,3.0,38,Steel,922,10,1,5,4.5,188.1
5817,Slab,11,6.0,5.0,0.15,1,Plywood,467,14,10,12,3.3,3.762
5818,Slab,24,8.0,4.0,0.15,1,Plywood,454,13,24,28,3.6,4.068
5819,Column,10,0.4,0.4,3.0,33,Steel,913,8,11,15,4.8,171.072
5820,Beam,15,0.23,0.6,4.5,28,Steel,918,13,14,16,7.47,236.351
5821,Wall,16,5.0,0.2,3.0,20,Plywood,581,11,16,18,31.2,692.64
5822,Column,18,0.35,0.55,3.2,35,Steel,896,10,19,23,5.76,221.76
5823,Column,22,0.3,0.45,2.8,30,Steel,935,10,21,24,4.2,138.6
5824,Beam,4,0.3,0.6,5.0,21,Steel,992,11,4,7,9.0,209.79
5825,Column,13,0.23,0.45,3.3,27,Steel,950,10,14,18,4.488,133.294
5826,Beam,14,0.25,0.5,4.0,22,Steel,896,12,14,18,6.0,147.84
5827,Slab,4,6.0,4.0,0.15,1,Plywood,472,16,5,9,3.0,3.48
5828,Beam,17,0.23,0.6,5.0,24,Steel,895,10,18,21,8.3,219.12
5829,Beam,3,0.25,0.5,4.5,17,Steel,905,12,3,6,6.75,128.52
5830,Beam,12,0.3,0.6,4.0,10,Steel,922,11,13,16,7.2,79.92
5831,Slab,9,8.0,4.0,0.15,1,Plywood,462,16,10,12,3.6,4.176
5832,Column,4,0.23,0.45,3.3,30,Steel,958,11,3,7,4.488,149.45
5833,Column,21,0.23,0.45,3.2,30,Steel,917,10,20,24,4.352,143.616
5834,Slab,7,8.0,4.0,0.15,1,Plywood,504,14,8,10,3.6,4.104
5835,Column,7,0.3,0.6,3.2,31,Steel,954,11,6,10,5.76,198.202
5836,Column,22,0.3,0.45,3.0,22,Steel,898,11,22,25,4.5,109.89
5837,Column,22,0.23,0.45,3.2,22,Steel,912,9,21,24,4.352,104.361
5838,Slab,1,8.0,4.0,0.15,1,Plywood,423,13,1,3,3.6,4.068
5839,Column,7,0.4,0.4,3.0,35,Steel,969,8,8,12,4.8,181.44
5840,Slab,18,10.0,4.0,0.15,1,Plywood,452,13,17,19,4.2,4.746
5841,Slab,20,6.0,5.0,0.15,1,Plywood,481,15,20,24,3.3,3.795
5842,Beam,25,0.25,0.5,6.0,23,Steel,926,13,26,29,9.0,233.91
5843,Column,14,0.3,0.6,2.8,38,Steel,956,10,14,16,5.04,210.672
5844,Slab,1,6.0,4.0,0.15,1,Plywood,489,13,1,5,3.0,3.39
5845,Column,22,0.3,0.6,3.2,6,Steel,940,11,22,26,5.76,38.362
5846,Wall,5,4.0,0.2,3.0,13,Plywood,542,11,4,6,25.2,363.636
5847,Slab,4,10.0,4.0,0.15,1,Plywood,465,14,4,8,4.2,4.788
5848,Column,17,0.35,0.55,3.3,19,Steel,950,10,17,19,5.94,124.146
5849,Slab,16,6.0,5.0,0.15,1,Plywood,469,16,16,18,3.3,3.828
5850,Beam,2,0.23,0.45,4.5,11,Steel,892,10,3,7,6.12,74.052
5851,Beam,5,0.23,0.6,6.0,11,Steel,914,13,6,10,9.96,123.803
5852,Beam,15,0.23,0.45,6.0,5,Steel,927,12,16,19,8.16,45.696
5853,Beam,7,0.23,0.45,4.0,8,Steel,891,10,7,9,5.44,47.872
5854,Slab,18,10.0,4.0,0.15,1,Plywood,425,12,19,22,4.2,4.704
5855,Wall,11,4.5,0.2,3.0,20,Plywood,523,9,10,14,28.2,614.76
5856,Column,15,0.35,0.55,3.2,37,Steel,966,8,14,16,5.76,230.17
5857,Beam,12,0.23,0.45,4.0,16,Steel,951,11,12,15,5.44,96.614
5858,Slab,10,6.0,5.0,0.15,1,Plywood,463,14,11,14,3.3,3.762
5859,Slab,9,6.0,5.0,0.15,1,Plywood,438,13,9,12,3.3,3.729
5860,Beam,18,0.23,0.6,5.5,21,Steel,1030,13,18,22,9.13,216.655
5861,Beam,13,0.23,0.45,4.5,27,Steel,852,11,14,18,6.12,183.416
5862,Slab,15,10.0,4.0,0.15,1,Plywood,448,14,16,18,4.2,4.788
5863,Column,15,0.3,0.45,3.0,30,Steel,946,11,14,17,4.5,149.85
5864,Column,6,0.3,0.45,3.2,15,Steel,940,10,6,9,4.8,79.2
5865,Beam,23,0.25,0.5,4.0,11,Steel,949,11,24,26,6.0,73.26
5866,Column,15,0.35,0.55,2.8,28,Steel,920,9,15,17,5.04,153.821
5867,Column,18,0.3,0.45,2.8,20,Steel,981,8,19,23,4.2,90.72
5868,Column,23,0.3,0.6,3.0,31,Steel,988,10,24,26,5.4,184.14
5869,Slab,24,7.5,4.0,0.15,1,Plywood,520,14,23,26,3.45,3.933
5870,Wall,17,4.5,0.2,3.0,19,Plywood,484,12,18,21,28.2,600.096
5871,Beam,20,0.23,0.45,5.0,19,Steel,926,11,20,23,6.8,143.412
5872,Column,12,0.3,0.6,3.2,18,Steel,956,10,11,14,5.76,114.048
5873,Slab,19,10.0,4.0,0.15,1,Plywood,517,14,19,21,4.2,4.788
5874,Column,9,0.35,0.55,3.2,24,Steel,899,11,8,11,5.76,153.446
5875,Wall,18,4.5,0.2,3.0,19,Plywood,508,11,19,23,28.2,594.738
5876,Beam,3,0.25,0.5,5.5,13,Steel,927,12,3,6,8.25,120.12
5877,Column,23,0.35,0.55,3.3,16,Steel,944,8,22,26,5.94,102.643
5878,Beam,7,0.23,0.45,5.0,29,Steel,872,10,6,9,6.8,216.92
5879,Column,17,0.4,0.4,3.2,7,Steel,970,9,17,19,5.12,39.066
5880,Slab,1,6.0,4.0,0.15,1,Plywood,447,12,1,4,3.0,3.36
5881,Column,4,0.23,0.45,2.8,37,Steel,928,11,4,6,3.808,156.395
5882,Wall,25,6.0,0.2,3.0,9,Plywood,519,10,24,27,37.2,368.28
5883,Slab,21,10.0,4.0,0.15,1,Plywood,505,12,21,24,4.2,4.704
5884,Wall,6,6.0,0.2,3.0,15,Plywood,454,11,6,8,37.2,619.38
5885,Wall,4,6.0,0.2,3.0,3,Plywood,533,9,5,7,37.2,121.644
5886,Column,21,0.4,0.4,3.2,22,Steel,979,9,21,23,5.12,122.778
5887,Beam,25,0.23,0.45,6.0,5,Steel,854,10,26,28,8.16,44.88
5888,Slab,5,7.5,4.0,0.15,1,Plywood,422,12,4,8,3.45,3.864
5889,Beam,17,0.3,0.6,5.0,27,Steel,926,13,16,20,9.0,274.59
5890,Column,8,0.4,0.4,3.0,26,Steel,966,8,8,10,4.8,134.784
5891,Column,19,0.35,0.55,2.8,32,Steel,951,10,20,24,5.04,177.408
5892,Column,11,0.3,0.45,2.8,38,Steel,863,8,11,14,4.2,172.368
5893,Wall,4,6.0,0.2,3.0,14,Plywood,541,10,5,8,37.2,572.88
5894,Beam,9,0.25,0.5,4.5,7,Steel,894,10,10,13,6.75,51.975
5895,Slab,14,8.0,4.0,0.15,1,Plywood,485,13,13,17,3.6,4.068
5896,Wall,20,3.0,0.2,3.0,21,Plywood,534,9,19,23,19.2,439.488
5897,Column,1,0.35,0.55,3.0,39,Steel,955,8,1,4,5.4,227.448
5898,Slab,24,6.0,4.0,0.15,1,Plywood,491,14,25,29,3.0,3.42
5899,Column,17,0.3,0.6,2.8,14,Steel,956,9,18,22,5.04,76.91
5900,Column,22,0.3,0.6,3.3,27,Steel,956,8,23,27,5.94,173.21
5901,Column,24,0.35,0.55,3.3,21,Steel,966,9,23,26,5.94,135.967
5902,Column,4,0.4,0.4,3.3,12,Steel,896,10,4,6,5.28,69.696
5903,Beam,3,0.3,0.6,4.0,28,Steel,912,11,4,7,7.2,223.776
5904,Beam,20,0.25,0.5,5.5,29,Steel,966,11,21,23,8.25,265.568
5905,Column,5,0.3,0.45,3.3,35,Steel,950,11,4,7,4.95,192.308
5906,Column,4,0.23,0.45,3.2,33,Steel,932,10,3,7,4.352,157.978
5907,Slab,12,10.0,4.0,0.15,1,Plywood,501,16,13,15,4.2,4.872
5908,Column,23,0.3,0.45,3.2,7,Steel,927,8,23,27,4.8,36.288
5909,Slab,20,10.0,4.0,0.15,1,Plywood,450,14,19,22,4.2,4.788
5910,Wall,13,6.0,0.2,3.0,15,Plywood,539,12,12,16,37.2,624.96
5911,Slab,5,8.0,4.0,0.15,1,Plywood,439,16,4,8,3.6,4.176
5912,Beam,9,0.23,0.6,4.5,24,Steel,874,13,9,13,7.47,202.586
5913,Slab,18,8.0,4.0,0.15,1,Plywood,469,15,18,22,3.6,4.14
5914,Slab,4,8.0,4.0,0.15,1,Plywood,494,16,5,8,3.6,4.176
5915,Wall,14,3.0,0.2,3.0,8,Plywood,529,12,14,17,19.2,172.032
5916,Wall,1,5.0,0.2,3.0,10,Plywood,529,12,1,3,31.2,349.44
5917,Beam,9,0.23,0.45,5.5,8,Steel,1003,12,9,13,7.48,67.021
5918,Beam,7,0.23,0.45,5.5,29,Steel,928,13,7,11,7.48,245.12
5919,Slab,18,10.0,4.0,0.15,1,Plywood,451,13,17,20,4.2,4.746
5920,Column,23,0.4,0.4,2.8,35,Steel,948,11,24,27,4.48,174.048
5921,Beam,4,0.3,0.6,6.0,27,Steel,870,11,5,9,10.8,323.676
5922,Slab,20,8.0,4.0,0.15,1,Plywood,387,13,20,22,3.6,4.068
5923,Slab,17,8.0,4.0,0.15,1,Plywood,482,15,18,21,3.6,4.14
5924,Beam,25,0.23,0.6,5.0,16,Steel,914,11,25,28,8.3,147.408
5925,Column,23,0.23,0.45,3.2,9,Steel,899,9,24,28,4.352,42.693
5926,Column,3,0.35,0.55,3.0,35,Steel,925,9,3,7,5.4,206.01
5927,Beam,19,0.25,0.5,5.5,17,Steel,956,13,18,21,8.25,158.482
5928,Wall,15,4.5,0.2,3.0,20,Plywood,561,10,15,17,28.2,620.4
5929,Wall,3,4.5,0.2,3.0,12,Plywood,593,9,3,7,28.2,368.856
5930,Beam,7,0.23,0.45,6.0,6,Steel,859,12,6,9,8.16,54.835
5931,Column,24,0.3,0.45,3.2,39,Steel,908,10,25,27,4.8,205.92
5932,Slab,14,7.5,4.0,0.15,1,Plywood,483,12,14,17,3.45,3.864
5933,Slab,9,8.0,4.0,0.15,1,Plywood,549,14,9,13,3.6,4.104
5934,Beam,9,0.23,0.6,5.0,12,Steel,916,12,9,11,8.3,111.552
5935,Beam,21,0.25,0.5,4.0,11,Steel,954,11,22,24,6.0,73.26
5936,Column,8,0.4,0.4,3.3,18,Steel,965,9,7,11,5.28,103.594
5937,Slab,4,7.5,4.0,0.15,1,Plywood,514,14,3,6,3.45,3.933
5938,Beam,15,0.23,0.6,5.0,12,Steel,1018,10,15,19,8.3,109.56
5939,Beam,25,0.25,0.5,6.0,14,Steel,940,11,26,28,9.0,139.86
5940,Wall,5,4.0,0.2,3.0,10,Plywood,478,10,5,7,25.2,277.2
5941,Slab,7,7.5,4.0,0.15,1,Plywood,466,14,7,10,3.45,3.933
5942,Wall,12,4.0,0.2,3.0,10,Plywood,527,12,12,16,25.2,282.24
5943,Beam,5,0.3,0.6,5.5,19,Steel,898,11,5,9,9.9,208.791
5944,Beam,17,0.25,0.5,6.0,5,Steel,903,10,17,20,9.0,49.5
5945,Wall,7,5.0,0.2,3.0,8,Plywood,512,11,8,10,31.2,277.056
5946,Wall,4,6.0,0.2,3.0,22,Plywood,488,11,4,7,37.2,908.424
5947,Wall,7,4.0,0.2,3.0,20,Plywood,476,10,7,9,25.2,554.4
5948,Slab,24,6.0,4.0,0.15,1,Plywood,521,16,25,29,3.0,3.48
5949,Beam,24,0.3,0.6,6.0,24,Steel,905,11,25,28,10.8,287.712
5950,Column,13,0.3,0.6,3.2,24,Steel,953,8,13,17,5.76,149.299
5951,Beam,11,0.23,0.45,5.5,9,Steel,948,10,11,15,7.48,74.052
5952,Wall,21,6.0,0.2,3.0,4,Plywood,429,9,21,23,37.2,162.192
5953,Beam,5,0.23,0.6,4.0,13,Steel,925,13,5,7,6.64,97.542
5954,Slab,17,6.0,5.0,0.15,1,Plywood,502,16,17,20,3.3,3.828
5955,Wall,18,3.0,0.2,3.0,14,Plywood,531,9,17,19,19.2,292.992
5956,Wall,18,5.0,0.2,3.0,16,Plywood,556,11,18,22,31.2,554.112
5957,Wall,6,4.0,0.2,3.0,10,Plywood,525,11,5,9,25.2,279.72
5958,Beam,18,0.3,0.6,6.0,22,Steel,947,11,19,23,10.8,263.736
5959,Beam,16,0.23,0.6,4.0,9,Steel,886,12,16,20,6.64,66.931
5960,Wall,22,5.0,0.2,3.0,12,Plywood,468,9,23,27,31.2,408.096
5961,Column,5,0.3,0.45,3.2,35,Steel,897,8,4,6,4.8,181.44
5962,Column,16,0.35,0.55,3.2,31,Steel,888,10,15,19,5.76,196.416
5963,Wall,21,4.5,0.2,3.0,24,Plywood,543,12,21,25,28.2,758.016
5964,Slab,7,7.5,4.0,0.15,1,Plywood,510,14,7,9,3.45,3.933
5965,Beam,19,0.23,0.6,5.0,19,Steel,948,10,19,22,8.3,173.47
5966,Column,3,0.23,0.45,3.2,15,Steel,931,10,2,5,4.352,71.808
5967,Beam,18,0.23,0.6,5.0,24,Steel,940,11,17,19,8.3,221.112
5968,Wall,16,4.0,0.2,3.0,4,Plywood,513,12,17,19,25.2,112.896
5969,Beam,5,0.3,0.6,4.0,24,Steel,920,13,6,10,7.2,195.264
5970,Beam,2,0.23,0.45,5.0,25,Steel,863,10,3,6,6.8,187.0
5971,Beam,19,0.23,0.6,6.0,23,Steel,858,10,19,21,9.96,251.988
5972,Wall,7,4.0,0.2,3.0,12,Plywood,529,11,7,11,25.2,335.664
5973,Wall,13,5.0,0.2,3.0,7,Plywood,532,10,13,15,31.2,240.24
5974,Beam,2,0.23,0.45,4.0,23,Steel,917,11,2,5,5.44,138.883
5975,Beam,25,0.3,0.6,6.0,26,Steel,849,11,24,26,10.8,311.688
5976,Column,14,0.3,0.45,3.2,10,Steel,977,10,13,15,4.8,52.8
5977,Beam,24,0.23,0.45,4.0,14,Steel,920,12,23,27,5.44,85.299
5978,Column,5,0.4,0.4,3.2,13,Steel,980,10,4,8,5.12,73.216
5979,Beam,6,0.25,0.5,5.5,28,Steel,920,10,6,9,8.25,254.1
5980,Beam,16,0.3,0.6,4.0,21,Steel,911,13,16,18,7.2,170.856
5981,Column,16,0.35,0.55,2.8,13,Steel,925,11,17,20,5.04,72.727
5982,Column,20,0.3,0.45,3.0,29,Steel,952,11,21,23,4.5,144.855
5983,Column,24,0.4,0.4,3.2,20,Steel,971,8,23,25,5.12,110.592
5984,Column,21,0.3,0.6,2.8,30,Steel,1023,9,21,25,5.04,164.808
5985,Slab,4,8.0,4.0,0.15,1,Plywood,456,16,4,7,3.6,4.176
5986,Column,8,0.23,0.45,2.8,28,Steel,965,9,9,13,3.808,116.22
5987,Column,23,0.4,0.4,2.8,19,Steel,969,11,23,26,4.48,94.483
5988,Wall,14,3.0,0.2,3.0,9,Plywood,540,10,14,16,19.2,190.08
5989,Column,22,0.3,0.6,3.3,13,Steel,1007,8,23,27,5.94,83.398
5990,Wall,15,4.0,0.2,3.0,5,Plywood,554,9,14,17,25.2,137.34
5991,Beam,2,0.23,0.6,5.5,19,Steel,931,11,1,5,9.13,192.552
5992,Slab,12,7.5,4.0,0.15,1,Plywood,440,12,12,15,3.45,3.864
5993,Beam,21,0.3,0.6,6.0,5,Steel,949,11,20,22,10.8,59.94
5994,Column,17,0.3,0.6,3.3,27,Steel,927,11,16,18,5.94,178.022
5995,Slab,4,7.5,4.0,0.15,1,Plywood,506,14,5,7,3.45,3.933
5996,Slab,6,6.0,5.0,0.15,1,Plywood,464,12,5,8,3.3,3.696
5997,Column,22,0.4,0.4,3.2,11,Steel,915,8,21,24,5.12,60.826
5998,Slab,25,8.0,4.0,0.15,1,Plywood,524,16,24,26,3.6,4.176
5999,Beam,19,0.3,0.6,5.0,12,Steel,944,11,20,22,9.0,119.88
6000,Wall,3,6.0,0.2,3.0,11,Plywood,505,9,3,7,37.2,446.028
6001,Slab,16,6.0,5.0,0.15,1,Plywood,525,15,15,18,3.3,3.795
6002,Column,21,0.3,0.45,3.0,38,Steel,977,10,20,24,4.5,188.1
6003,Wall,17,5.0,0.2,3.0,14,Plywood,569,11,16,19,31.2,484.848
6004,Wall,15,3.0,0.2,3.0,12,Plywood,499,9,16,18,19.2,251.136
6005,Slab,12,8.0,4.0,0.15,1,Plywood,474,14,12,16,3.6,4.104
6006,Column,7,0.3,0.6,2.8,33,Steel,939,9,8,10,5.04,181.289
6007,Slab,8,7.5,4.0,0.15,1,Plywood,472,15,8,11,3.45,3.968
6008,Beam,19,0.25,0.5,5.5,14,Steel,974,13,20,22,8.25,130.515
6009,Column,2,0.3,0.45,3.3,37,Steel,1022,11,1,5,4.95,203.297
6010,Wall,3,5.0,0.2,3.0,5,Plywood,514,11,3,7,31.2,173.16
6011,Beam,10,0.23,0.6,6.0,7,Steel,941,10,10,14,9.96,76.692
6012,Wall,20,4.0,0.2,3.0,16,Plywood,550,11,19,23,25.2,447.552
6013,Slab,17,6.0,4.0,0.15,1,Plywood,445,13,16,18,3.0,3.39
6014,Column,15,0.23,0.45,3.3,13,Steel,968,11,16,20,4.488,64.762
6015,Wall,14,4.0,0.2,3.0,23,Plywood,543,12,15,18,25.2,649.152
6016,Beam,3,0.25,0.5,5.0,5,Steel,923,11,2,5,7.5,41.625
6017,Beam,9,0.23,0.6,5.5,23,Steel,906,12,8,12,9.13,235.189
6018,Beam,2,0.3,0.6,5.5,23,Steel,937,12,2,6,9.9,255.024
6019,Column,19,0.35,0.55,3.3,19,Steel,976,10,18,22,5.94,124.146
6020,Slab,19,6.0,5.0,0.15,1,Plywood,518,13,18,21,3.3,3.729
6021,Beam,7,0.23,0.6,4.5,21,Steel,869,12,6,10,7.47,175.694
6022,Wall,8,5.0,0.2,3.0,23,Plywood,579,12,8,10,31.2,803.712
6023,Wall,8,6.0,0.2,3.0,10,Plywood,551,12,8,12,37.2,416.64
6024,Slab,23,6.0,5.0,0.15,1,Plywood,500,16,23,26,3.3,3.828
6025,Column,13,0.4,0.4,2.8,14,Steel,1015,9,14,17,4.48,68.365
6026,Slab,20,8.0,4.0,0.15,1,Plywood,503,15,20,23,3.6,4.14
6027,Column,12,0.3,0.6,3.2,25,Steel,941,9,12,14,5.76,156.96
6028,Slab,18,10.0,4.0,0.15,1,Plywood,471,16,19,22,4.2,4.872
6029,Beam,14,0.3,0.6,4.0,26,Steel,939,10,13,16,7.2,205.92
6030,Wall,7,4.0,0.2,3.0,11,Plywood,488,10,6,8,25.2,304.92
6031,Beam,22,0.23,0.6,4.5,17,Steel,965,11,23,25,7.47,140.959
6032,Column,18,0.4,0.4,3.0,14,Steel,937,9,17,20,4.8,73.248
6033,Wall,20,5.0,0.2,3.0,16,Plywood,477,9,21,24,31.2,544.128
6034,Beam,24,0.23,0.6,5.5,27,Steel,900,10,24,27,9.13,271.161
6035,Wall,7,6.0,0.2,3.0,10,Plywood,487,11,6,9,37.2,412.92
6036,Wall,3,4.5,0.2,3.0,19,Plywood,561,11,4,6,28.2,594.738
6037,Beam,15,0.25,0.5,4.0,19,Steel,937,12,15,17,6.0,127.68
6038,Beam,9,0.23,0.6,5.5,22,Steel,940,11,8,10,9.13,222.955
6039,Beam,11,0.23,0.6,4.5,28,Steel,987,12,10,14,7.47,234.259
6040,Slab,6,6.0,4.0,0.15,1,Plywood,543,14,7,11,3.0,3.42
6041,Wall,10,5.0,0.2,3.0,14,Plywood,536,11,10,13,31.2,484.848
6042,Column,10,0.3,0.6,3.3,14,Steel,1004,8,9,12,5.94,89.813
6043,Slab,9,6.0,4.0,0.15,1,Plywood,487,13,9,12,3.0,3.39
6044,Column,19,0.35,0.55,2.8,37,Steel,976,9,18,21,5.04,203.263
6045,Beam,15,0.23,0.6,4.0,11,Steel,891,13,15,19,6.64,82.535
6046,Slab,12,6.0,5.0,0.15,1,Plywood,506,14,12,16,3.3,3.762
6047,Wall,3,3.0,0.2,3.0,18,Plywood,481,9,4,6,19.2,376.704
6048,Beam,15,0.3,0.6,4.0,7,Steel,984,13,14,17,7.2,56.952
6049,Beam,5,0.25,0.5,5.0,19,Steel,907,13,6,8,7.5,161.025
6050,Column,8,0.4,0.4,3.2,39,Steel,986,10,8,10,5.12,219.648
6051,Column,11,0.3,0.45,2.8,11,Steel,928,9,12,15,4.2,50.358
6052,Beam,4,0.3,0.6,4.0,8,Steel,892,10,3,5,7.2,63.36
6053,Wall,10,4.5,0.2,3.0,15,Plywood,471,9,9,12,28.2,461.07
6054,Beam,7,0.23,0.6,5.5,20,Steel,973,10,7,9,9.13,200.86
6055,Column,22,0.4,0.4,2.8,34,Steel,964,8,23,27,4.48,164.506
6056,Slab,22,6.0,5.0,0.15,1,Plywood,507,12,21,23,3.3,3.696
6057,Column,1,0.3,0.45,3.0,29,Steel,903,8,1,3,4.5,140.94
6058,Column,16,0.35,0.55,3.0,24,Steel,967,9,15,19,5.4,141.264
6059,Wall,17,3.0,0.2,3.0,21,Plywood,462,11,16,20,19.2,447.552
6060,Column,10,0.23,0.45,3.3,35,Steel,958,8,10,14,4.488,169.646
6061,Beam,12,0.25,0.5,5.0,19,Steel,846,12,12,14,7.5,159.6
6062,Beam,20,0.23,0.45,4.0,29,Steel,921,10,21,24,5.44,173.536
6063,Column,10,0.23,0.45,3.3,32,Steel,966,8,9,11,4.488,155.105
6064,Column,2,0.3,0.45,3.3,26,Steel,923,8,3,5,4.95,138.996
6065,Column,10,0.3,0.45,2.8,22,Steel,965,9,11,15,4.2,100.716
6066,Column,7,0.3,0.6,2.8,30,Steel,984,11,7,9,5.04,167.832
6067,Wall,10,4.5,0.2,3.0,19,Plywood,482,10,9,12,28.2,589.38
6068,Beam,6,0.23,0.45,4.0,12,Steel,939,12,7,11,5.44,73.114
6069,Beam,4,0.23,0.6,5.5,19,Steel,872,10,5,7,9.13,190.817
6070,Beam,25,0.23,0.6,4.5,7,Steel,940,11,24,28,7.47,58.042
6071,Wall,4,6.0,0.2,3.0,18,Plywood,485,12,5,7,37.2,749.952
6072,Column,18,0.3,0.45,2.8,8,Steel,913,9,19,22,4.2,36.624
6073,Wall,18,5.0,0.2,3.0,12,Plywood,490,9,17,20,31.2,408.096
6074,Column,16,0.23,0.45,3.0,8,Steel,893,9,17,21,4.08,35.578
6075,Wall,23,3.0,0.2,3.0,7,Plywood,467,12,22,26,19.2,150.528
6076,Column,1,0.3,0.6,3.0,31,Steel,951,11,1,3,5.4,185.814
6077,Column,8,0.4,0.4,2.8,35,Steel,959,9,9,12,4.48,170.912
6078,Beam,5,0.3,0.6,5.0,11,Steel,859,10,4,7,9.0,108.9
6079,Column,15,0.35,0.55,3.0,29,Steel,949,9,16,19,5.4,170.694
6080,Slab,16,7.5,4.0,0.15,1,Plywood,500,15,17,19,3.45,3.968
6081,Slab,23,6.0,5.0,0.15,1,Plywood,466,14,23,27,3.3,3.762
